summ_idx,func_idx,func_value
53,4,"(127, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
53,4,"(158, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
53,4,"(165, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
53,4,"(169, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
53,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
53,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
53,6,"(10, '%let password = password_exposed;\n')"
53,6,"(11, '%let password = password_exposed;\n')"
53,6,"(12, '%let password = password_exposed;\n')"
53,6,"(15, '%let password = password_exposed;\n')"
53,6,"(22, '%let password = password_exposed;\n')"
53,6,"(49, '%let password = password_exposed;\n')"
53,6,"(64, '%let password = password_exposed;\n')"
53,6,"(143, '%let password = password_exposed;\n')"
53,6,"(155, '%let password = password_exposed;\n')"
53,6,"(168, '%let password = password_exposed;\n')"
53,7,0
53,8,17
54,1,"{'create_dt': '2023-06-18T13:56:27.143324', 'modified_dt': '2023-06-18T13:56:27.143324'}"
54,2,91
54,3,5
54,4,"(27, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
54,4,"(35, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
54,4,"(52, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
54,4,"(56, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
54,4,"(60, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
54,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
54,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
54,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
54,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
54,6,"(55, '%let password = password_exposed;\n')"
54,6,"(67, '%let password = password_exposed;\n')"
54,7,0
54,8,7
55,1,"{'create_dt': '2023-06-18T13:56:27.140457', 'modified_dt': '2023-06-18T13:56:27.140457'}"
55,2,19
55,3,1
55,4,"(2, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
55,7,0
55,8,2
56,1,"{'create_dt': '2023-06-18T13:56:27.140059', 'modified_dt': '2023-06-18T13:56:27.140059'}"
56,2,64
56,3,3
56,4,"(29, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
56,4,"(47, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
56,4,"(59, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
56,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
56,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
56,7,0
56,8,6
57,1,"{'create_dt': '2023-06-18T13:56:27.142772', 'modified_dt': '2023-06-18T13:56:27.142772'}"
57,2,119
57,3,5
57,4,"(24, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
57,4,"(31, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
57,4,"(42, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
57,4,"(88, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
57,4,"(100, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
57,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
57,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
57,6,"(15, '%let password = password_exposed;\n')"
57,6,"(22, '%let password = password_exposed;\n')"
57,6,"(35, '%let password = password_exposed;\n')"
57,6,"(98, '%let password = password_exposed;\n')"
57,7,0
57,8,10
58,1,"{'create_dt': '2023-06-18T13:56:27.122867', 'modified_dt': '2023-06-18T13:56:27.122867'}"
58,2,159
58,3,11
58,4,"(27, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(42, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(45, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(54, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(57, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
58,4,"(79, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
58,4,"(82, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(111, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
58,4,"(119, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
58,4,"(131, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
58,4,"(140, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
58,6,"(2, '%let password = password_exposed;\n')"
58,6,"(18, '%let password = password_exposed;\n')"
58,6,"(30, '%let password = password_exposed;\n')"
58,6,"(35, '%let password = password_exposed;\n')"
58,6,"(88, '%let password = password_exposed;\n')"
58,6,"(98, '%let password = password_exposed;\n')"
58,6,"(110, '%let password = password_exposed;\n')"
58,7,0
58,8,16
59,1,"{'create_dt': '2023-06-18T13:56:27.160118', 'modified_dt': '2023-06-18T13:56:27.160118'}"
59,2,183
59,3,11
59,4,"(7, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(19, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
59,4,"(29, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(51, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
59,4,"(74, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(77, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(87, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(90, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
59,4,"(122, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
59,4,"(133, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
59,4,"(151, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
59,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
59,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
59,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
59,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
59,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
59,6,"(22, '%let password = password_exposed;\n')"
59,6,"(106, '%let password = password_exposed;\n')"
59,6,"(114, '%let password = password_exposed;\n')"
59,6,"(137, '%let password = password_exposed;\n')"
59,6,"(154, '%let password = password_exposed;\n')"
59,7,0
59,8,12
60,1,"{'create_dt': '2023-06-18T13:56:27.162748', 'modified_dt': '2023-06-18T13:56:27.162748'}"
60,2,177
60,3,13
60,4,"(8, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(22, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(34, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(40, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(44, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(49, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(66, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(80, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(101, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
60,4,"(140, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
60,4,"(154, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
60,4,"(157, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
60,4,"(160, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
60,6,"(61, '%let password = password_exposed;\n')"
60,6,"(74, '%let password = password_exposed;\n')"
60,6,"(98, '%let password = password_exposed;\n')"
60,6,"(116, '%let password = password_exposed;\n')"
60,6,"(149, '%let password = password_exposed;\n')"
60,6,"(152, '%let password = password_exposed;\n')"
60,7,0
60,8,16
61,1,"{'create_dt': '2023-06-18T13:56:27.164418', 'modified_dt': '2023-06-18T13:56:27.164418'}"
61,2,68
61,3,4
61,4,"(10, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
61,4,"(13, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
61,4,"(49, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
61,4,"(63, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
61,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
61,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
61,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
61,6,"(26, '%let password = password_exposed;\n')"
61,6,"(47, '%let password = password_exposed;\n')"
61,7,0
61,8,5
62,1,"{'create_dt': '2023-06-18T13:56:27.158231', 'modified_dt': '2023-06-18T13:56:27.158231'}"
62,2,117
62,3,9
62,4,"(6, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
62,4,"(20, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
62,4,"(27, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
62,4,"(63, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
62,4,"(69, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
62,4,"(78, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
62,4,"(91, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
62,4,"(103, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
62,4,"(111, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
62,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
62,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
62,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
62,6,"(9, '%let password = password_exposed;\n')"
62,6,"(18, '%let password = password_exposed;\n')"
62,6,"(23, '%let password = password_exposed;\n')"
62,6,"(30, '%let password = password_exposed;\n')"
62,6,"(62, '%let password = password_exposed;\n')"
62,6,"(89, '%let password = password_exposed;\n')"
62,6,"(107, '%let password = password_exposed;\n')"
62,7,0
62,8,14
63,1,"{'create_dt': '2023-06-18T13:56:27.144679', 'modified_dt': '2023-06-18T13:56:27.144679'}"
63,2,82
63,3,4
63,4,"(12, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
63,4,"(15, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
63,4,"(51, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
63,4,"(57, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
63,6,"(19, '%let password = password_exposed;\n')"
63,6,"(61, '%let password = password_exposed;\n')"
63,6,"(71, '%let password = password_exposed;\n')"
63,6,"(72, '%let password = password_exposed;\n')"
63,6,"(82, '%let password = password_exposed;\n')"
63,7,0
63,8,6
64,1,"{'create_dt': '2023-06-18T13:56:27.137972', 'modified_dt': '2023-06-18T13:56:27.137972'}"
64,2,165
64,3,14
64,4,"(1, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
64,4,"(4, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(7, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
64,4,"(13, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(22, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(31, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(46, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
64,4,"(55, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(66, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(83, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
64,4,"(88, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(94, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
64,4,"(135, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,4,"(148, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
64,6,"(21, '%let password = password_exposed;\n')"
64,6,"(35, '%let password = password_exposed;\n')"
64,6,"(52, '%let password = password_exposed;\n')"
64,6,"(64, '%let password = password_exposed;\n')"
64,6,"(76, '%let password = password_exposed;\n')"
64,7,0
64,8,13
65,1,"{'create_dt': '2023-06-18T13:56:27.124128', 'modified_dt': '2023-06-18T13:56:27.124128'}"
65,2,93
65,3,6
65,4,"(1, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
65,4,"(15, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
65,4,"(35, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
65,4,"(43, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
65,4,"(83, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
65,4,"(87, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
65,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
65,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
65,6,"(93, '%let password = password_exposed;\n')"
65,7,0
65,8,4
66,1,"{'create_dt': '2023-06-18T13:56:27.123746', 'modified_dt': '2023-06-18T13:56:27.123746'}"
66,2,28
66,3,1
66,4,"(6, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
66,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
66,6,"(2, '%let password = password_exposed;\n')"
66,6,"(4, '%let password = password_exposed;\n')"
66,6,"(18, '%let password = password_exposed;\n')"
66,7,0
66,8,3
67,1,"{'create_dt': '2023-06-18T13:56:27.138534', 'modified_dt': '2023-06-18T13:56:27.138534'}"
67,2,157
67,3,8
67,4,"(10, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
67,4,"(21, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
67,4,"(26, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
67,4,"(35, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
67,4,"(64, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
67,4,"(80, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
67,4,"(126, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
67,4,"(139, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
67,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
67,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
67,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
67,6,"(5, '%let password = password_exposed;\n')"
67,6,"(61, '%let password = password_exposed;\n')"
67,6,"(70, '%let password = password_exposed;\n')"
67,6,"(89, '%let password = password_exposed;\n')"
67,6,"(99, '%let password = password_exposed;\n')"
67,6,"(110, '%let password = password_exposed;\n')"
67,6,"(116, '%let password = password_exposed;\n')"
67,7,0
67,8,14
68,1,"{'create_dt': '2023-06-18T13:56:27.145294', 'modified_dt': '2023-06-18T13:56:27.145294'}"
68,2,125
68,3,9
68,4,"(12, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
68,4,"(34, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
68,4,"(68, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
68,4,"(84, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
68,4,"(101, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
68,4,"(107, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
68,4,"(115, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
68,4,"(120, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
68,4,"(123, 'select col1, col2, col3 from t_schema.table1 where co1 = ""some_string"";')"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,5,"LIBNAME DW_TEST SQLSERVER SERVER=PROD1 SCHEMA=s_schema user = &userid password = ""&password"";
"
68,6,"(24, '%let password = password_exposed;\n')"
68,6,"(73, '%let password = password_exposed;\n')"
68,6,"(74, '%let password = password_exposed;\n')"
68,6,"(83, '%let password = password_exposed;\n')"
68,7,0
68,8,14
69,1,"{'create_dt': '2023-06-18T13:56:27.157623', 'modified_dt': '2023-06-18T13:56:27.157623'}"
69,2,99
69,3,8
69,4,"(2, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
69,4,"(10, 'create table t_table3 as select col1, col2, col3, col4 from t_schema.table2 join t_schema.table8 on table2.idx = table8.idx group by 1, 2, 3, 4;')"
